biosample_property_no	biosample_no	property_name	property_value	is_current	date_created	created_by
ca6022d4-6839-452a-a6d5-a5f2b26edec4	RCC_7860	tier	3	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
4968bad4-0b0b-4e0e-b86f-468adc478fcd	ES-neurons	orderUrl	http://bioinformatics-renlab.ucsd.edu/rentrac/	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
4f31ae07-968f-4b82-a328-5e941dae3496	ES-neurons	sex	M	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
0e52d5d5-e0a4-4c10-8505-f2cdc1fbfb30	ES-neurons	age	E3.5	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
88b6d9b5-f9e4-4a3c-9afd-fc248555d5f3	ES-neurons	karyotype	missing	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
47de9862-f4e4-4906-a44e-f915e2a2f689	ES-neurons	tier	missing	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
549e23dc-7c37-4711-89a1-780c84beabeb	Kidney_BC	orderUrl	http://www.biochain.com;http://www.biochain.com;http://www.biochain.com;http://www.biochain.com	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
a6afc94b-7b0b-4f56-8768-aa9adffeacff	Kidney_BC	sex	B	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
e7599870-ee1c-47f6-a868-f101e0db7433	Kidney_BC	age	missing	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
7e62c7c8-9709-4ddf-ae1a-450b6a6dd187	Kidney_BC	karyotype	normal	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
c255ccd8-82c9-4ad9-962b-e102d7b70735	Kidney_BC	tier	3	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
f1d2c5a9-b65e-44b7-b910-77b526aa43ac	GM12891	orderUrl	http://ccr.coriell.org/Sections/Search/Sample_Detail.aspx?Ref=GM12891	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
3b160754-c46c-41ac-9b61-d98f42477ff9	GM12891	sex	M	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
be7b5b66-0fae-4c3e-91a1-dd039758ad25	GM12891	age	missing	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
e10bbe71-79d6-4137-81bc-2d085218404c	GM12891	karyotype	missing	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
f6576181-03d7-4868-bbee-ac43dd9e3e46	GM12891	tier	3	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
a295c207-1fbb-4cda-9945-275281f7bcbe	HCFaa	orderUrl	http://www.sciencellonline.com/site/productDetails.php?keyword=6320	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
2a525e79-47f1-45a1-8ae4-5ee2875c49d7	HCFaa	sex	F	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
bfb83636-bdc9-4b39-b4d7-12a80beb47ce	HCFaa	age	missing	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
2c3a2a5a-7492-44e2-a186-2f679110851a	HCFaa	karyotype	normal	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
bffbe211-0694-4481-9e4f-3cb6e919bade	HCFaa	tier	3	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
998e5ea4-f1bd-4e73-b34d-a47a0ab0e800	HSaVEC_9100101.15	orderUrl	http://www.promocell.com/nc/products/human-primary-cells/endothelial-cells-large-vessels/human-saphenous-vein-endothelial-cells-hsavec/?sword_list%5B%5D=HSaVEC	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
8ea585b5-01f8-48f2-aa7b-88e4dfabb28b	HSaVEC_9100101.15	sex	M	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
863dd863-bdf9-4edf-9bb1-b25b6101d5aa	HSaVEC_9100101.15	age	missing	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
349da5f5-0f2b-43f2-a3ec-c60addb5dbd6	HSaVEC_9100101.15	karyotype	normal	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
4b2acd7d-8f73-4b85-993a-b4b6becc504f	HSaVEC_9100101.15	tier	3	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
84f424c5-a9fa-4737-8242-abbaa6ce8d09	mG/ER	orderUrl	http://www.gs.washington.edu/faculty/stamj.htm	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
3143c67b-9fd6-4113-8a27-a36e311be125	mG/ER	sex	M	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
2084d5d9-8155-4c29-ba0a-dafa205d62b9	mG/ER	age	immortalized	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
79a858cb-10ac-47cf-a7a0-0bed3f1eae80	mG/ER	karyotype	missing	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
bd931139-6336-479f-b317-2c40854ee4df	mG/ER	tier	missing	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
b8862925-e550-4659-b72a-8ca1e1beb1d5	Patski	orderUrl	http://depts.washington.edu/chdd/iddrc/res_aff/disteche.html	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
681b3513-b73e-4d29-abdc-d688945d2880	Patski	sex	F	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
ef37efe1-1b89-4ca7-9255-eb45fe628db2	Patski	age	immortalized	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
d371dc17-536d-4b62-b45b-946629813b6c	Patski	karyotype	missing	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
9d18a35f-ce39-4843-bfa2-c42c6a4b4919	Patski	tier	missing	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
5b31dd9b-eda5-4a18-8cd8-4963154f761b	GM08714	orderUrl	http://ccr.coriell.org/Sections/Search/Sample_Detail.aspx?Ref=GM08714&PgId=166	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
6985ae44-c315-4df3-b201-b6b9d3d62248	GM08714	sex	F	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
ac698bac-c24f-4551-a4fc-97662366dd73	GM08714	age	missing	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
79eb55c6-8c53-40d4-ab25-d85e7db6932c	GM08714	karyotype	missing	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
480d4023-3b97-46e6-ad4f-eb90a6e2d78d	GM08714	tier	3	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
879cfab9-7fd0-4324-906d-dc87db6ecb6f	BC_Lung_H12817N	orderUrl	http://www.biochain.com;http://www.biochain.com	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
ab185388-fe74-4b6e-acbf-e406afd39c01	BC_Lung_H12817N	sex	M	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
62ac5c88-f212-432d-ad54-9b1d3074a047	BC_Lung_H12817N	age	missing	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
645c2942-ef7a-40fc-be91-358f913eabdb	BC_Lung_H12817N	karyotype	normal	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
591152da-ef12-470f-8949-039ef7957476	BC_Lung_H12817N	tier	3	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
507936fa-f668-4fb8-9cc0-709049d9d18a	Psoas_muscle_OC	orderUrl	http://medschool.umaryland.edu/btbank/tissue_requests.asp	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
416ec632-04f8-4142-a462-a07cf85f1cef	Psoas_muscle_OC	sex	B	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
17bebee7-5112-40fc-866f-a7e4493937e8	Psoas_muscle_OC	age	missing	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
b21b84d1-2c2f-4839-9187-5287b33590be	Psoas_muscle_OC	karyotype	normal	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
58d58b54-1033-477b-b4a0-e9027ab75b66	Psoas_muscle_OC	tier	3	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
cc472209-68e1-4c9c-aff1-453cf2804949	NHLF	orderUrl	http://www.lonza.com/	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
9884cbe5-d0cb-41a6-81ce-1796a86ae644	NHLF	sex	U	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
869ef6d2-88bd-4c36-a8a0-4eb6255102f2	NHLF	age	missing	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
2fd1ecf5-6826-445a-b3f0-5468a4b52760	NHLF	karyotype	normal	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
58ac07f3-6c46-4976-8468-5f41f8174858	NHLF	tier	3	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
855a06fe-855b-42f3-bfaf-6ede8da95d84	Pancreas	orderUrl	http://bioinformatics-renlab.ucsd.edu/rentrac/	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
9a16aa4d-d115-4c01-b0d7-a983fc94a53b	Pancreas	sex	U	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
6221d2d9-51a1-4d1d-9416-5eb9030b0017	Pancreas	age	ageUnknown	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
61a4ed56-91b1-4985-91b4-503ccade9162	Pancreas	karyotype	missing	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
7675bde6-ef94-49e9-825a-c0a33dbc6c1d	Pancreas	tier	missing	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
e5e50ebd-aa28-4c9f-b9f8-6aa41c9315c3	CLL	orderUrl	http://www.dfhcc.harvard.edu/membership/profile/member/669/0/	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
d6063958-8c5a-4c49-8466-8d12a76a0090	CLL	sex	F	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
85726c4f-6256-4198-a12f-2e0f5683c297	CLL	age	missing	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
c21971d2-5d18-40aa-82db-1093e2e9c1b0	CLL	karyotype	cancer	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
cb99aff0-94b6-4b85-ac0d-35d7f0e4cef9	CLL	tier	3	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
9406434a-f6a5-496b-8f20-138d9a135e22	NHDF_7071701.2	orderUrl	http://www.promocell.com/nc/products/human-primary-cells/fibroblasts/normal-human-dermal-fibroblasts-nhdf/?sword_list%5B%5D=NHDF	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
41c2e8a0-b14f-4585-9252-4f196db192e0	NHDF_7071701.2	sex	F	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
7d9436f1-2d30-46f1-9a97-93c10c0a3b40	NHDF_7071701.2	age	missing	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
40bbeafa-6de9-42f4-9a09-3559bc7d1b7f	NHDF_7071701.2	karyotype	normal	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
5e305acb-01ca-4fdb-9465-4b3dadab0c0c	NHDF_7071701.2	tier	3	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
b53b0280-b354-400a-809d-25b906d9f171	GM15510	orderUrl	http://ccr.coriell.org/Sections/Search/Sample_Detail.aspx?Ref=GM15510	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
5a51d792-4c7a-4b09-821c-5d148442f2b0	GM15510	sex	U	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
9a355b51-2022-4392-9b23-1e206f532aaf	GM15510	age	missing	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
fab4f728-bbd1-4a70-a7ce-aa561c34f60a	GM15510	karyotype	missing	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
36157fc9-908d-45c5-ad5b-581b477bf1ba	GM15510	tier	3	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
b58ebee9-26ef-4405-a6e2-e31e3a4205d4	H9ES-EB	orderUrl	http://www.wicell.org/index.php	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
207c9a5c-9600-488a-bba0-333645d86905	H9ES-EB	sex	F	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
4dab9227-1ca2-4fec-a248-5c9233c802e3	H9ES-EB	age	missing	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
9d5ca282-211f-4e2b-b38e-f37facfea6ec	H9ES-EB	karyotype	missing	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
59094ae4-b8e5-4a42-99bb-de8a63e14ce1	H9ES-EB	tier	3	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
6ca79d17-e77f-4bfb-b1d2-a2d824fc0786	GM12878-XiMat	orderUrl	http://www.genome.duke.edu/people/faculty/willard/	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
2e742aa9-b0a9-4f1d-9763-f029357c47af	GM12878-XiMat	sex	F	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
3e2b54b9-4574-4071-8dcc-d8a0b6f491bd	GM12878-XiMat	age	missing	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
01b5d101-7ae2-4b9a-b8fb-c3501b801b41	GM12878-XiMat	karyotype	normal	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
54022c20-1ac3-4da8-9a26-ee6530ebd758	GM12878-XiMat	tier	3	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
29637bb2-e141-4f5a-b438-d45cb9371ffb	HOB_0091301	orderUrl	http://www.promocell.com/nc/products/human-primary-cells/osteoblasts/?sword_list%5B%5D=HOB	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
b6a0610c-82a5-4066-8cf6-995a8fa3a51f	HOB_0091301	sex	F	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
d85895ea-af2e-4d75-a8f1-d5c907e58e43	HOB_0091301	age	missing	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
416ad156-1a02-4afc-aee4-1045d2f62ed0	HOB_0091301	karyotype	normal	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
dd21c433-3c81-41b7-9276-6c1f768579eb	HOB_0091301	tier	3	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
35d5b763-b2e5-4f85-b7f7-b8b20fbf76e7	HSMMtube_FSHD	orderUrl	http://www.genome.duke.edu/directory/faculty/crawford/	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
8180ad83-93a9-4e0e-b1c3-8b680c102cee	HSMMtube_FSHD	sex	U	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
c7f10047-2bd9-4b6d-837e-8ab339f79684	HSMMtube_FSHD	age	missing	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
ba1a1fbe-da24-419d-a341-e9294433de57	HSMMtube_FSHD	karyotype	missing	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
df602a7b-75a5-47de-a33c-4513d8d9dc8d	HSMMtube_FSHD	tier	3	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
f1fed887-f0dc-4788-aeda-b8ae5594f25a	Cortex	orderUrl	http://bioinformatics-renlab.ucsd.edu/rentrac/;http://gingeraslab.cshl.edu/	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
7acd3500-5e5c-4b2c-873c-51b67628bee0	Cortex	sex	U	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
1ffa96fc-4f51-4e2d-b89c-20c7d08dac28	Cortex	age	ageUnknown	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
9b546bfa-978e-404c-9037-30299cacb451	Cortex	karyotype	missing	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
da4ef5ca-ac96-4f8d-9e9d-276fc4626bdc	Cortex	tier	missing	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
a0227d3f-0e28-4a50-9189-0137082a921b	SK-N-SH_RA	orderUrl	http://www.atcc.org/ATCCAdvancedCatalogSearch/ProductDetails/tabid/452/Default.aspx?ATCCNum=HTB-11&Template=cellBiology	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
c11ee513-b4c2-414c-acf6-6d7b3e7e8260	SK-N-SH_RA	sex	F	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
852dc034-143e-4252-8616-9af73e7336d4	SK-N-SH_RA	age	missing	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
93d89351-6f16-4eea-ba85-be9bf660fcf8	SK-N-SH_RA	karyotype	cancer	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
c5917747-e48b-4539-90ab-a4f137f393c8	SK-N-SH_RA	tier	3	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
a9025fb9-5fab-4974-b37c-8fb168a673e4	U87	orderUrl	http://www.atcc.org/ATCCAdvancedCatalogSearch/ProductDetails/tabid/452/Default.aspx?ATCCNum=HTB-14&Template=cellBiology	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
57cf4aac-38a0-4c04-85e2-fc9dad74b334	U87	sex	M	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
1f63810d-0a0d-424a-85e2-b62742b3bb37	U87	age	missing	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
69fdc698-a0ff-41ee-8702-301c672241b0	U87	karyotype	cancer	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
48a24298-26e1-4fe3-8212-0bda19e3f839	U87	tier	3	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
c55c44a0-2c11-4c02-b527-e5a6a50fae98	Erythrobl	orderUrl	http://www.med.upenn.edu/apps/faculty/index.php/g20000320/p14904	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
8fdaa1c0-09d1-4326-9708-bfae997727f0	Erythrobl	sex	U	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
fac9eecf-1cf9-4646-a57d-c2329071214e	Erythrobl	age	ageUnknown	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
9fec6413-c990-43a7-8b3e-1748ef9ba035	Erythrobl	karyotype	missing	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
ff749ac9-fce0-4625-987d-433c3413a868	Erythrobl	tier	missing	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
9c792f9e-481b-4352-ab8d-ca002f4375c8	EpiSC-7	orderUrl	http://gilbertlab.bio.fsu.edu/	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
82009a25-1fc0-44d2-99d2-b0d04591a795	EpiSC-7	sex	M	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
033e978c-c5d0-4887-bea6-93ff48e458b9	EpiSC-7	age	E0	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
6e639157-2b5b-4c24-a88c-e6e3bc59871e	EpiSC-7	karyotype	missing	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
8eb69600-491f-4648-a7a1-f0a0ebaa0874	EpiSC-7	tier	missing	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
139b7534-c95a-48bd-9e26-f911a7e2390d	HMVEC-dBl-Ad	orderUrl	http://www.lonza.com/	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
642f153b-618c-40f0-ad77-231de20c5ed1	HMVEC-dBl-Ad	sex	F	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
0f8930f1-f0a2-44bd-897a-d70a555ec0b3	HMVEC-dBl-Ad	age	missing	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
897d21fb-4c5f-4578-9d32-7dbb3a925280	HMVEC-dBl-Ad	karyotype	normal	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
df38e6a6-bfac-4f89-a818-2b0d200d1932	HMVEC-dBl-Ad	tier	3	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
ffd5762c-3470-4c27-92ac-7a38c3b4418e	EpiSC-5	orderUrl	http://gilbertlab.bio.fsu.edu/	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
ed49a09a-9c57-4dd9-b99b-ee91a8b25608	EpiSC-5	sex	M	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
302362aa-bc4e-4017-a24b-2d5289c43425	EpiSC-5	age	E0	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
261199f6-072a-41a0-8168-f0c88f4e5ff9	EpiSC-5	karyotype	missing	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
780df45e-3149-46fb-b5a5-47ea775ae50a	EpiSC-5	tier	missing	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
2af8aa61-56b1-468c-8dd6-70410daf8a2e	Colo829	orderUrl	http://www.atcc.org/ATCCAdvancedCatalogSearch/ProductDetails/tabid/452/Default.aspx?ATCCNum=CRL-1974&Template=cellBiology	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
57798b4f-0d5a-424d-9330-627e9cde8563	Colo829	sex	M	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
e85c0e94-f363-401a-9c9c-dc26be790c6c	Colo829	age	missing	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
a3bf854a-68bf-49f3-b8ed-9d010b7b617f	Colo829	karyotype	cancer	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
a65fe6e2-8a32-48c6-b5fc-d98b9554b717	Colo829	tier	3	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
d4e62c8e-5e94-498a-b84d-124cb86a8bb5	GM10266	orderUrl	http://ccr.coriell.org/Sections/Search/Sample_Detail.aspx?Ref=GM10266&PgId=166	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
17d14e42-0c3a-4aa3-86bb-53a9fd49c20b	GM10266	sex	M	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
8be528cd-8767-483e-8bb6-f7012300091a	GM10266	age	missing	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
538a91ea-a502-4b4a-8bd8-a347463526cd	GM10266	karyotype	affected	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
10a272c3-e403-46d3-93a1-7320cd8704d9	GM10266	tier	3	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
f57dc2e7-e360-49f2-9f11-2e1f296ee013	ForelimbBud	orderUrl	http://weill.cornell.edu/research/researcher/lselleri/	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
27fcc3ac-f7e1-4b8b-b832-68f3af1ba9fa	ForelimbBud	sex	U	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
c5c9b9ea-a8d3-4e6f-8048-d243faf700ef	ForelimbBud	age	ageUnknown	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
8392884f-31fd-4ec5-a955-0f894e557fb3	ForelimbBud	karyotype	missing	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
36ef947c-1ede-46d8-b4e5-04422e233449	ForelimbBud	tier	missing	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
d8204ae2-899b-416f-97ea-dc3eb599fa48	Limb	orderUrl	http://bioinformatics-renlab.ucsd.edu/rentrac/;http://gingeraslab.cshl.edu/	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
6944a464-8a8c-46fb-82f0-7554f134b817	Limb	sex	U	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
3055680d-9af0-4c2a-ae3e-ad6e0377d497	Limb	age	ageUnknown	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
ad35a6a2-ca10-4107-9161-7ff5ebcbfad4	Limb	karyotype	missing	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
fc545f61-899c-4521-835d-b873ac4204c6	Limb	tier	missing	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
feb2bc39-b6e0-4621-8df6-89fc67898429	ZhBTc4	orderUrl	http://molcellbio.grad.uiowa.edu/faculty/dana-levasseur	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
86170a48-c49d-433b-81df-2c567b264178	ZhBTc4	sex	M	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
e765fdf3-deb3-4e00-9bbc-83e51090b518	ZhBTc4	age	E0	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
5919338e-7a03-4752-8091-bf842899088e	ZhBTc4	karyotype	missing	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
1a39bd23-e3a6-4f1d-93c6-7b22069587bc	ZhBTc4	tier	missing	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
2912eaa0-6f78-4f14-ad54-7fd3ce451d0f	A549	orderUrl	http://www.atcc.org/ATCCAdvancedCatalogSearch/ProductDetails/tabid/452/Default.aspx?ATCCNum=CCL-185&Template=cellBiology	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
6f44e1a9-15b6-4f25-9985-1f9ad4d43abe	A549	sex	M	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
708d8eb1-dfa2-43d7-b531-5c8f3684541e	A549	age	missing	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
0038735a-4a29-4da9-9e82-cd64dbc1a0fd	A549	karyotype	cancer	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
4213458f-d575-4b65-92fc-9ccb285e0006	A549	tier	2	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
acd296cb-a1a5-42ec-8a9d-2faf690c1017	SAEC	orderUrl	http://www.lonza.com/	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
bb029d29-62f6-4c3e-9d44-7976e43c9cee	SAEC	sex	U	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
2bc4f938-f92a-4da3-900c-d5890a72ead0	SAEC	age	missing	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
c06c2f3f-a415-4739-8c21-d132f4fdf63f	SAEC	karyotype	normal	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
37fce30a-125d-494f-8cdf-88042e813440	SAEC	tier	3	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
4993c837-9e80-45ba-81c9-dbc0e407716c	Monocytes-CD14+_RO01746	orderUrl	http://labs.fhcrc.org/heimfeld/contact.html	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
7684230a-e77d-4f4e-8386-45b4255d7925	Monocytes-CD14+_RO01746	sex	F	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
a4773e39-255b-4394-8061-d7dae080455e	Monocytes-CD14+_RO01746	age	missing	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
cda0a69f-93ba-4ca5-bb79-c5522b2f4622	Monocytes-CD14+_RO01746	karyotype	normal	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
99640fe7-53a1-4133-89c9-1bbbd5034c24	Monocytes-CD14+_RO01746	tier	2	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
0e9c8e4c-7309-45fd-8ad5-393fd7023fc8	Th2	orderUrl	http://www.gs.washington.edu/faculty/stamj.htm	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
107db4e6-2c23-4c94-82a1-351406be2ded	Th2	sex	U	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
e9284174-b912-4eba-b37e-eadf4c48c197	Th2	age	missing	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
6c55e0eb-4632-4778-98cc-b74f8aad8ebf	Th2	karyotype	missing	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
